Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Length,Width,Depth,Price
210211-26,EMERALD,5.51,VS1,O-P,EX,EX,EX,F,11.31,8.5,5.78,41613.86
211069-30,EMERALD,5.01,SI2,M,EX,EX,EX,N,11.77,8.13,5.33,26256.28
210595-6,EMERALD,5.01,VS2,M,VG,EX,EX,N,10.99,8.32,5.62,53764.84
210300-52,EMERALD,5.01,VS2,J,VG,EX,EX,M,10.63,8.03,5.63,56407.68
210211-15,EMERALD,5.0,VS1,L,VG,EX,EX,N,10.95,8.27,5.78,39042.12
210211-17,EMERALD,5.0,VS2,Q-R,VG,EX,EX,F,10.83,8.13,5.65,37042.2
211201-10,EMERALD,3.51,SI1,K,VG,EX,EX,ST,9.9,7.38,5.12,28995.88
210523-46,EMERALD,3.51,VVS2,H,VG,EX,EX,M,9.54,7.28,4.97,64294.39
211163-12,EMERALD,3.21,VS1,I,VG,EX,EX,F,9.21,6.98,4.88,45801.04
210631-263,EMERALD,3.2,VS1,E,VG,EX,EX,M,9.46,7.16,4.97,63873.39
211136-141,EMERALD,3.01,VS2,D,EX,EX,EX,VS,9.39,6.96,4.65,42905.79
210511-50,EMERALD,3.01,VS2,K,EX,EX,EX,F,9.77,6.89,4.67,28861.48
210584-77,EMERALD,3.01,VS1,I,VG,EX,EX,N,9.5,6.93,4.84,45657.41
210543-154,EMERALD,3.01,VS1,H,EX,EX,EX,N,9.64,6.86,4.62,57017.0
211133-28,EMERALD,3.01,VS1,G,VG,EX,EX,M,9.14,6.77,4.62,41953.98
210577-1,EMERALD,3.01,VS2,F,VG,EX,EX,N,9.43,7.13,4.84,50569.24
210599-203,EMERALD,3.01,VVS2,F,EX,EX,EX,F,9.8,6.99,4.55,67738.23
210591-142,EMERALD,3.0,VS1,D,VG,EX,EX,ST,9.48,6.7,4.68,56175.76
200640-16,EMERALD,3.0,VVS2,I,EX,EX,EX,N,9.34,6.93,4.68,50279.42
210113-154,EMERALD,5.0,SI2,I,EX,EX,VG,N,11.58,8.11,5.57,64608.96
200652-19,EMERALD,3.0,VS1,H,EX,EX,EX,N,9.35,6.91,4.68,52363.9
211151-16,EMERALD,3.0,VVS2,F,EX,EX,VG,N,9.75,6.74,4.6,66986.79
211205-6,EMERALD,2.91,VS1,L,VG,EX,EX,F,9.83,6.64,4.62,21648.12
210563-1529,EMERALD,2.81,SI2,H,VG,EX,EX,N,9.0,6.8,4.72,27505.31
211073-11,EMERALD,2.79,VS2,F,EX,EX,EX,N,9.35,6.92,4.57,47167.24
210599-332,EMERALD,2.72,VS2,E,EX,EX,VG,N,9.4,6.49,4.43,49176.27
211200-18,EMERALD,2.7,VS2,D,VG,EX,EX,M,9.42,6.92,4.16,43204.9
210545-39,EMERALD,2.67,VS1,E,VG,EX,EX,N,8.86,6.62,4.63,50907.51
210599-327,EMERALD,2.61,VS1,G,EX,EX,EX,N,9.09,6.52,4.44,45024.69
210501-26,EMERALD,2.61,VS2,F,VG,EX,EX,F,8.84,6.7,4.68,40003.27
210631-238,EMERALD,2.6,VS2,G,VG,EX,EX,N,9.27,7.02,4.3,39604.91
211145-72,EMERALD,2.6,VS1,F,VG,EX,EX,ST,8.9,6.6,4.57,35416.68
211209-70,EMERALD,2.52,VS2,J,VG,EX,EX,F,8.76,6.62,4.6,23901.09
210475-145,EMERALD,2.52,VVS1,J,EX,EX,EX,N,9.01,6.62,4.47,26611.96
210595-36,EMERALD,2.51,VS2,K,EX,EX,EX,N,9.76,6.38,4.2,21735.81
210589-94,EMERALD,2.51,VS1,K,VG,EX,EX,N,9.05,6.32,4.4,20141.22
210589-403,EMERALD,2.51,VS1,J,VG,EX,EX,M,10.08,6.39,3.8,24460.13
210509-28,EMERALD,2.51,VS1,J,VG,EX,EX,F,8.62,6.53,4.58,22188.46
210394-20,EMERALD,2.51,SI1,H,EX,EX,EX,N,9.34,6.55,4.1,31369.32
211068-113,EMERALD,2.5,VS1,K,EX,EX,EX,F,9.72,6.31,4.08,21268.81
210603-338,EMERALD,2.5,VS1,J,VG,EX,VG,M,8.71,6.61,4.59,22499.57
210298-424,EMERALD,2.5,VVS2,I,EX,EX,EX,N,9.32,6.2,4.25,30774.12
210591-133,EMERALD,2.5,VS2,H,VG,EX,VG,N,8.83,6.69,4.6,33370.94
210544-171,EMERALD,2.5,VS1,G,VG,EX,VG,F,8.6,6.5,4.54,39880.62
210558-70,EMERALD,2.5,VS1,G,VG,EX,EX,N,9.33,6.09,4.26,41928.12
211218-22,EMERALD,2.5,VS1,G,VG,EX,EX,F,8.81,6.67,4.6,40999.92
210631-242,EMERALD,2.5,VS1,F,VG,EX,EX,N,8.95,6.37,4.39,45052.8
210599-279,EMERALD,2.5,VS2,E,VG,EX,VG,F,8.77,6.58,4.5,38228.78
210426-30,EMERALD,2.5,VS2,E,VG,EX,EX,F,8.76,6.64,4.44,38149.61
210543-157,EMERALD,2.5,VS2,E,EX,EX,EX,N,9.06,6.5,4.41,42701.88
210621-51,EMERALD,2.01,VS1,D,VG,EX,EX,M,8.21,6.21,4.27,29581.89
211197-64,EMERALD,2.01,VS1,D,EX,EX,EX,ST,8.35,6.04,4.08,24901.69
211133-20,EMERALD,2.01,VVS2,D,EX,EX,EX,F,8.56,6.04,4.1,30273.44
210474-52,EMERALD,2.01,VVS1,D,EX,EX,EX,F,8.23,6.08,4.11,35524.48
210617-54,EMERALD,2.01,VS2,I,EX,EX,EX,N,9.19,5.85,3.85,20173.51
210501-19,EMERALD,2.01,VS1,I,EX,EX,EX,F,9.08,5.95,3.91,20612.37
210479-63,EMERALD,2.01,VS2,H,EX,EX,EX,N,8.2,6.06,4.14,22891.14
210178-116,EMERALD,2.01,VS2,H,EX,EX,EX,N,8.57,6.0,3.99,22571.78
210440-142,EMERALD,2.01,VS2,H,VG,EX,EX,N,8.92,5.72,4.0,23207.22
210550-53,EMERALD,2.01,VVS2,H,VG,EX,EX,F,7.99,6.04,4.18,22106.31
211185-581,EMERALD,2.01,VS2,G,EX,EX,EX,F,8.7,5.83,3.99,26685.53
210449-18,EMERALD,2.01,VVS2,G,EX,EX,EX,N,8.56,6.2,4.06,28291.89
210479-433,EMERALD,2.01,SI1,F,EX,EX,EX,N,8.29,6.1,4.09,21273.74
210290-41,EMERALD,2.01,SI1,F,EX,EX,EX,N,9.02,5.92,3.87,20295.3
210631-185,EMERALD,2.01,VS1,F,VG,EX,EX,ST,8.17,6.19,4.32,23814.9
201212-8,EMERALD,2.01,IF,F,EX,EX,EX,N,8.85,5.76,3.91,29260.48
210460-137,EMERALD,2.01,SI1,E,EX,EX,EX,N,8.54,6.14,4.07,22167.26
210163-161,EMERALD,2.01,SI1,E,VG,EX,EX,N,8.05,6.18,4.11,20503.13
211034-151,EMERALD,2.01,VS1,E,EX,EX,EX,N,8.2,6.08,4.13,28005.62
210544-153,EMERALD,2.01,VVS1,E,VG,EX,EX,N,8.26,6.05,4.19,33397.6
210217-100,EMERALD,2.01,FL,E,VG,EX,EX,M,7.96,6.02,4.22,26130.53
211182-31,EMERALD,2.0,VS1,D,VG,EX,VG,N,7.9,5.98,4.18,29107.42
211147-172,EMERALD,2.0,VVS2,D,VG,EX,VG,N,8.33,6.15,4.01,29651.08
210550-103,EMERALD,2.0,VS1,H,VG,EX,VG,N,8.0,6.03,4.16,22235.62
210475-163,EMERALD,2.0,VS2,G,VG,EX,EX,N,8.12,6.06,4.23,27122.16
210049-436,EMERALD,2.0,VS2,G,VG,EX,EX,N,8.11,6.12,4.28,21155.78
210359-130,EMERALD,2.0,VS1,G,VG,EX,EX,F,8.16,6.12,4.19,25659.5
210361-66,EMERALD,2.0,VVS2,G,EX,EX,EX,F,8.29,6.01,4.11,27591.72
211185-155,EMERALD,2.0,SI1,F,VG,EX,EX,N,8.13,6.02,4.04,21864.34
211185-170,EMERALD,2.0,VS2,F,VG,EX,EX,N,8.13,5.98,4.19,27329.64
210472-194,EMERALD,2.0,VS1,F,VG,EX,VG,N,8.22,5.87,4.01,28335.84
210494-164,EMERALD,2.0,VS1,F,EX,EX,EX,N,8.4,5.95,4.08,31780.32
211183-96,EMERALD,2.0,VS1,F,VG,EX,EX,F,9.32,5.99,3.55,30895.8
210557-120,EMERALD,2.0,VS1,F,VG,EX,VG,N,8.29,6.05,4.03,28864.68
210450-65,EMERALD,2.0,VVS1,F,EX,EX,EX,N,8.43,5.92,4.08,31199.25
211154-71,EMERALD,2.0,VS2,E,EX,EX,EX,VS,8.23,6.06,4.14,20860.01
210177-238,EMERALD,2.0,IF,E,VG,EX,EX,N,7.93,6.0,4.19,27424.8
210363-185,EMERALD,2.0,IF,E,VG,EX,VG,F,8.05,6.08,4.25,26632.32
211143-78,EMERALD,2.0,FL,E,VG,EX,EX,N,8.06,6.02,4.21,37633.44
210607-32,EMERALD,1.9,VS1,E,EX,EX,VG,N,8.75,5.69,3.76,26351.57
210544-180,EMERALD,1.8,VS2,F,VG,EX,EX,N,8.02,5.64,3.95,21292.03
211178-21,EMERALD,1.79,VS1,D,EX,EX,VG,N,8.46,5.55,3.7,24041.22
211192-28,EMERALD,1.79,VVS1,E,EX,EX,VG,F,7.82,5.77,3.96,21089.69
211087-107,EMERALD,1.77,VS1,F,VG,EX,EX,F,8.1,5.64,3.92,20633.28
210558-66,EMERALD,1.71,VS1,E,EX,EX,VG,N,8.06,5.51,3.69,20676.24
210446-164,EMERALD,1.7,VVS2,E,VG,EX,EX,N,8.21,5.44,3.79,20418.11
211166-9,EMERALD,1.51,IF,D,EX,EX,EX,N,8.15,5.3,3.57,22009.9
210450-63,EMERALD,1.51,IF,E,VG,EX,EX,N,7.53,5.65,3.75,20128.93
211101-93,PRINCESS,6.0,VS2,N,EX,EX,VG,F,10.13,9.97,7.23,43148.04
211033-14,PRINCESS,5.61,SI2,K,EX,EX,EX,N,9.92,9.72,7.04,49397.98
210595-7,PRINCESS,5.01,SI1,N,EX,EX,EX,F,9.66,9.47,6.67,40550.62
211167-33,PRINCESS,5.01,VS2,K,EX,EX,EX,N,9.48,9.31,6.47,68659.03
M210414-48,PRINCESS,5.01,I1,J,EX,VG,VG,N,9.09,9.26,6.631,27705.68
210419-147,PRINCESS,5.01,SI2,I,EX,EX,VG,N,9.53,9.34,6.77,67113.49
210326-22,PRINCESS,5.0,SI2,K,EX,EX,EX,N,9.22,9.18,6.69,54478.32
210046-36,PRINCESS,5.0,VS2,K,EX,EX,VG,N,9.47,9.24,6.71,58468.02
210108-3,PRINCESS,5.0,VS1,K,VG,EX,EX,N,8.73,8.72,6.57,47252.4
210383-45,PRINCESS,4.02,SI2,J,EX,VG,VG,N,8.92,8.73,6.37,26160.0
210301-3,PRINCESS,4.01,SI2,J,EX,EX,EX,N,8.51,8.41,6.11,44619.79
211014-16,PRINCESS,4.01,SI2,I,EX,VG,VG,N,8.47,8.38,6.08,27922.66
210501-24,PRINCESS,4.01,VVS2,I,EX,EX,EX,M,8.55,8.42,6.14,58291.08
210427-54,PRINCESS,4.0,SI2,F,EX,EX,EX,N,8.91,8.81,6.38,50439.17
211142-99,PRINCESS,3.6,SI1,J,VG,EX,EX,N,8.34,8.33,6.22,38007.72
211151-1,PRINCESS,3.51,VS2,G,VG,EX,EX,N,8.19,8.08,6.04,61698.95
210449-15,PRINCESS,3.4,SI1,I,EX,EX,EX,N,8.18,8.06,5.88,40852.38
211104-73,PRINCESS,3.38,SI1,J,EX,EX,VG,N,8.29,8.15,5.93,34002.34
211190-453,PRINCESS,3.21,VS1,H,EX,EX,VG,F,7.93,7.82,5.69,50554.25
210613-3,PRINCESS,3.2,VVS2,K,EX,EX,EX,N,8.27,8.17,5.96,32885.75
211052-39,PRINCESS,3.1,SI2,F,EX,EX,EX,N,7.95,7.88,5.59,30428.44
210546-62,PRINCESS,3.06,SI2,D,EX,EX,EX,N,8.04,8.04,5.87,44832.26
210574-19,PRINCESS,3.06,VS2,J,EX,EX,EX,F,8.03,7.87,5.72,30834.02
210613-36,PRINCESS,3.01,SI2,K,VG,EX,EX,F,8.14,7.93,5.68,23504.41
210584-13,PRINCESS,3.01,SI1,J,VG,EX,VG,N,7.65,7.6,5.69,26046.9
210520-38,PRINCESS,3.01,VS2,J,EX,EX,EX,N,7.93,7.89,5.74,28881.9
210584-79,PRINCESS,3.01,VS1,J,VG,EX,EX,F,7.6,7.56,5.64,31342.97
210502-158,PRINCESS,3.01,SI2,I,EX,EX,EX,N,8.16,7.98,5.67,20586.85
211181-43,PRINCESS,3.01,SI1,I,EX,EX,EX,N,7.78,7.62,5.55,35055.12
210631-124,PRINCESS,3.01,VS2,I,VG,EX,EX,N,7.49,7.45,5.58,38225.91
210475-80,PRINCESS,3.01,VS1,I,EX,EX,EX,N,8.0,7.85,5.73,41684.93
211021-177,PRINCESS,3.01,SI2,H,EX,EX,EX,N,7.8,7.67,5.49,22295.68
210631-260,PRINCESS,3.01,VS2,H,EX,EX,EX,N,7.89,7.77,5.64,46719.55
210443-198,PRINCESS,3.01,SI2,G,EX,VG,VG,N,7.8,7.78,5.64,22023.28
210427-66,PRINCESS,3.01,SI2,E,EX,EX,EX,N,8.19,8.04,5.85,35880.23
201219-53,PRINCESS,3.01,SI1,E,EX,EX,EX,N,8.13,8.0,5.77,39272.56
210335-33,PRINCESS,3.0,SI1,J,EX,EX,EX,N,7.85,7.84,5.72,27902.71
210651-120,PRINCESS,3.0,VS2,J,EX,EX,VG,F,7.85,7.84,5.72,30959.82
210631-123,PRINCESS,3.0,VS2,J,GD,EX,EX,N,7.63,7.53,6.05,27551.75
210035-228,PRINCESS,3.0,SI2,I,EX,EX,EX,N,8.12,8.12,5.9,25346.44
210049-583,PRINCESS,3.0,SI2,H,EX,EX,EX,N,7.97,7.95,5.55,22917.52
210631-216,PRINCESS,3.0,SI1,H,EX,EX,EX,N,8.01,7.94,5.77,44230.99
210584-86,PRINCESS,3.0,VVS2,G,VG,EX,EX,F,7.61,7.44,5.58,52930.41
211133-1,PRINCESS,3.0,VVS1,G,EX,EX,EX,N,7.93,7.86,5.75,64839.84
211049-17,PRINCESS,3.0,VVS2,F,EX,EX,EX,N,7.88,7.73,5.63,66413.49
210509-22,PRINCESS,2.91,VS2,J,VG,EX,EX,M,7.5,7.5,5.61,23325.59
210509-33,PRINCESS,2.7,SI1,I,EX,EX,EX,F,7.71,7.67,5.58,24688.75
210378-6,PRINCESS,2.7,VS1,I,VG,EX,EX,M,7.44,7.28,5.46,25034.76
210631-103,PRINCESS,2.61,VS2,I,VG,EX,EX,N,7.42,7.41,5.54,27119.82
210514-5,PRINCESS,2.61,VS2,H,EX,EX,VG,N,7.54,7.39,5.36,29404.6
210449-23,PRINCESS,2.6,VS1,D,VG,EX,EX,N,7.38,7.36,5.49,41407.39
211123-88,PRINCESS,2.6,VVS2,J,EX,EX,VG,F,7.24,7.21,5.24,23169.18
210440-146,PRINCESS,2.6,VS2,H,EX,EX,EX,N,7.39,7.33,5.35,31103.12
210449-35,PRINCESS,2.6,VS2,F,EX,EX,EX,N,7.68,7.67,5.53,38379.1
211180-113,PRINCESS,2.51,SI2,D,VG,EX,EX,F,7.29,7.28,5.46,27314.91
211093-189,PRINCESS,2.51,SI1,D,VG,EX,EX,M,7.11,7.09,5.25,26863.06
210425-22,PRINCESS,2.51,SI1,H,EX,EX,EX,N,7.72,7.59,5.34,25892.41
210571-125,PRINCESS,2.51,SI1,F,GD,EX,VG,N,6.86,6.68,5.49,25334.4
210558-32,PRINCESS,2.51,SI1,F,GD,EX,VG,N,7.04,6.86,5.73,27946.11
210631-95,PRINCESS,2.51,VS2,F,VG,VG,VG,M,7.5,7.32,5.49,33543.7
210163-155,PRINCESS,2.5,VS1,D,VG,EX,EX,N,7.4,7.2,5.36,40078.74
211209-30,PRINCESS,2.5,VVS2,J,VG,EX,EX,N,7.58,7.52,5.6,22399.73
210175-275,PRINCESS,2.5,SI1,I,VG,EX,EX,N,7.06,7.05,5.28,21373.06
211179-39,PRINCESS,2.5,VS2,H,GD,EX,VG,N,7.01,6.93,5.43,27068.73
211054-135,PRINCESS,2.5,VS2,G,GD,EX,VG,N,7.07,7.02,5.52,31056.48
211052-34,PRINCESS,2.5,SI2,E,EX,EX,EX,N,7.6,7.5,5.38,26064.87
210174-192,PRINCESS,2.5,VS2,E,EX,EX,EX,N,7.25,7.16,5.21,37691.55
210543-254,PRINCESS,2.41,SI1,G,VG,EX,EX,N,7.16,6.95,5.21,28443.36
210363-219,PRINCESS,2.39,SI2,H,VG,EX,EX,F,7.07,6.96,5.21,21277.73
211191-59,PRINCESS,2.21,VS2,H,VG,EX,EX,N,7.24,7.09,5.23,23972.19
211144-90,PRINCESS,2.2,VS2,I,EX,EX,EX,N,7.05,6.95,5.08,21132.06
210298-337,PRINCESS,2.2,VS1,I,EX,EX,EX,N,6.86,6.85,5.0,20734.32
210350-125,PRINCESS,2.2,VS2,F,EX,EX,EX,N,7.17,7.15,4.91,26450.86
210427-7,PRINCESS,2.2,SI2,E,EX,EX,EX,N,7.3,7.15,5.17,20568.97
210310-156,PRINCESS,2.01,SI1,D,EX,EX,EX,N,7.14,7.01,5.0,23382.75
210591-105,PRINCESS,2.01,VS1,D,VG,EX,EX,M,6.99,6.82,5.11,26308.95
211200-1,PRINCESS,2.01,VS1,D,EX,EX,EX,ST,7.01,6.96,4.96,25584.0
211213-6,PRINCESS,2.01,VS1,D,VG,EX,EX,ST,6.52,6.52,4.86,24389.96
211138-127,PRINCESS,2.01,VVS2,D,EX,EX,EX,N,6.73,6.65,4.84,34571.88
210652-48,PRINCESS,2.01,VVS2,D,GD,EX,VG,N,6.46,6.07,5.56,27628.26
211108-349,PRINCESS,2.01,IF,I,EX,EX,EX,N,6.69,6.61,4.85,21823.85
210473-65,PRINCESS,2.01,SI1,H,VG,EX,VG,N,6.84,6.74,5.0,20647.68
210383-70,PRINCESS,2.01,SI1,G,EX,EX,VG,N,7.02,6.9,5.05,21570.62
210434-260,PRINCESS,2.01,SI1,G,EX,EX,EX,N,6.74,6.72,4.9,20500.37
210180-230,PRINCESS,2.01,VS2,G,EX,EX,EX,N,6.8,6.78,4.89,24578.1
211209-6,PRINCESS,2.01,VS1,G,VG,EX,EX,N,7.2,6.99,5.07,25202.39
211167-24,PRINCESS,2.01,VS1,G,EX,EX,EX,ST,6.94,6.84,4.96,22801.15
210475-108,PRINCESS,2.01,VVS2,G,EX,EX,EX,N,6.95,6.95,4.88,27950.91
211054-95,PRINCESS,2.01,VS2,F,VG,EX,VG,N,6.79,6.68,5.0,23349.63
211137-2,PRINCESS,2.01,VS2,F,VG,EX,EX,N,6.65,6.61,4.96,24933.36
210441-190,PRINCESS,2.01,VS2,F,GD,VG,VG,N,6.66,6.54,5.17,21597.14
211133-18,PRINCESS,2.01,VS1,E,EX,EX,EX,F,7.08,7.08,5.06,25055.64
210459-807,PRINCESS,2.0,VS2,D,GD,EX,VG,N,6.66,6.4,4.8,23495.78
211185-126,PRINCESS,2.0,VVS2,D,EX,EX,VG,N,7.01,6.91,5.02,34268.68
211199-11,PRINCESS,2.0,VVS2,D,EX,EX,EX,VS,6.93,6.8,4.96,26932.46
210509-19,PRINCESS,2.0,SI1,H,EX,EX,EX,F,6.92,6.89,5.03,20507.17
211104-36,PRINCESS,2.0,VS2,H,EX,VG,VG,N,6.91,6.89,5.01,20560.96
210298-413,PRINCESS,2.0,VS2,H,VG,EX,EX,N,6.66,6.65,4.97,21091.67
210644-47,PRINCESS,2.0,SI1,G,VG,EX,VG,N,7.07,6.92,5.08,20419.78
211068-14,PRINCESS,2.0,SI1,G,EX,EX,VG,N,6.7,6.68,4.88,21170.51
211068-89,PRINCESS,2.0,SI1,G,VG,EX,EX,N,6.99,6.98,5.17,20929.08
210446-157,PRINCESS,2.0,VS2,G,EX,EX,EX,N,6.7,6.68,4.88,25017.1
210173-60,PRINCESS,2.0,VS1,G,VG,EX,EX,N,6.84,6.65,4.92,25244.54
210155-70,PRINCESS,2.0,VVS1,G,EX,EX,EX,F,6.89,6.79,4.96,25038.87
210461-80,PRINCESS,2.0,VS2,F,EX,VG,VG,N,7.02,6.97,5.07,22980.98
210441-148,PRINCESS,2.0,VS2,F,GD,EX,VG,N,6.47,6.42,5.09,20965.96
211137-59,PRINCESS,2.0,VS1,F,EX,EX,VG,N,6.77,6.75,4.91,24718.2
210440-117,PRINCESS,2.0,VS2,E,EX,EX,EX,N,6.96,6.82,4.98,26926.69
210486-146,PRINCESS,2.0,VVS1,E,EX,EX,EX,F,6.78,6.78,4.95,32800.56
211101-85,MARQUISE,3.5,VS2,F,EX,EX,VG,ST,14.51,8.02,4.93,61067.6
211202-37,MARQUISE,3.0,VS2,E,EX,EX,EX,M,14.83,7.43,4.36,64620.82
210372-61,MARQUISE,2.01,SI1,D,EX,EX,VG,N,13.22,6.33,3.89,31337.89
210419-186,MARQUISE,2.01,VS1,D,EX,EX,VG,M,12.8,6.72,4.1,30493.4
211135-205,MARQUISE,2.01,VS1,D,EX,EX,EX,F,12.1,6.7,4.16,34224.76
210463-50,MARQUISE,2.01,VS2,F,EX,EX,EX,ST,12.71,6.67,3.88,26153.6
210484-42,MARQUISE,2.01,IF,F,EX,EX,EX,F,14.08,6.4,3.71,37297.65
210650-45,MARQUISE,2.0,VS2,D,VG,EX,EX,N,12.59,6.51,4.16,33980.23
210309-52,MARQUISE,2.0,VS1,D,EX,EX,VG,ST,13.84,6.46,3.68,30836.52
211191-107,MARQUISE,2.0,VS1,D,VG,EX,EX,N,13.63,6.13,3.9,37005.07
210460-139,MARQUISE,2.0,SI1,G,VG,EX,VG,N,11.85,6.75,4.32,24146.99
211132-177,OVAL,6.01,SI2,M,EX,EX,EX,SL,15.21,10.07,6.15,36431.97
210113-86,OVAL,5.5,VS2,Y-Z,EX,EX,VG,N,13.32,9.92,6.25,47296.08
210226-181,OVAL,5.01,SI2,N,EX,EX,EX,N,14.29,9.52,5.78,34039.04
210408-114,OVAL,5.01,SI2,L,EX,EX,VG,N,13.8,9.46,5.81,45322.82
210113-248,OVAL,5.01,SI1,L,EX,EX,EX,F,13.69,9.46,5.84,52699.97
210442-12,OVAL,5.01,SI1,L,EX,EX,VG,F,14.31,9.46,5.75,56131.02
210402-70,OVAL,5.01,SI2,K,VG,EX,EX,N,12.87,9.64,5.99,63271.35
210359-223,OVAL,5.01,SI2,J,GD,EX,VG,N,12.3,9.57,6.04,69759.86
211101-81,OVAL,5.01,SI2,H,EX,EX,EX,N,13.2,9.85,5.87,67290.13
210337-28,OVAL,5.01,SI2,H,EX,EX,VG,N,13.08,9.61,5.98,61536.29
210309-61,OVAL,5.01,SI2,H,EX,EX,EX,N,12.96,9.65,6.05,67065.04
201201-145,OVAL,5.0,SI2,K,EX,VG,VG,VSL,13.16,9.82,6.13,33296.64
210156-69,OVAL,5.0,SI1,K,VG,EX,VG,N,12.7,9.45,6.04,66450.93
200498-82,OVAL,5.0,SI2,I,EX,VG,VG,VSL,13.32,9.55,6.01,49595.52
200524-119,OVAL,5.0,VS1,W-X,EX,EX,EX,N,12.84,9.61,6.04,41371.2
200402-177,OVAL,4.6,SI2,D,EX,EX,EX,ST,12.7,9.46,5.84,51524.24
211011-139,OVAL,4.5,SI2,J,EX,EX,GD,M,13.95,8.84,5.49,55856.35
200456-123,OVAL,4.5,SI1,H,EX,VG,EX,N,12.55,9.3,5.83,57774.21
201222-197,OVAL,4.4,SI2,J,EX,VG,VG,M,13.97,8.92,5.4,52137.95
210500-12,OVAL,4.14,SI1,M,EX,EX,EX,N,13.79,8.88,5.3,29596.65
210575-23,OVAL,4.06,SI1,FANCY,EX,EX,VG,N,11.12,8.23,5.59,33785.08
210226-179,OVAL,4.01,SI1,L,EX,EX,EX,N,13.57,8.54,5.25,21269.26
211150-10,OVAL,4.01,SI2,J,EX,EX,EX,SL,13.43,8.75,5.23,38667.58
210575-9,OVAL,4.01,SI2,W-X,EX,EX,EX,N,12.33,8.9,5.49,20148.51
210392-50,OVAL,4.0,SI2,L,EX,EX,GD,F,13.16,8.79,5.44,34346.46
210326-25,OVAL,4.0,SI2,L,EX,EX,EX,N,13.12,9.02,5.31,36331.53
DOM170052-14,OVAL,4.0,SI1,L,EX,EX,EX,N,12.54,8.97,5.5,34232.64
210402-45,OVAL,4.0,SI2,J,VG,EX,EX,M,12.11,9.09,5.55,47515.73
210260-67,OVAL,4.0,SI1,J,VG,EX,EX,N,12.19,9.02,5.48,58437.6
210241-17,OVAL,4.0,SI1,J,EX,EX,EX,N,11.94,8.98,5.65,62259.6
211070-611,OVAL,4.0,SI2,I,EX,EX,VG,ST,12.65,8.82,5.52,47478.6
210375-17,OVAL,4.0,SI1,I,VG,EX,VG,M,12.16,9.0,5.43,63276.72
200644-93,OVAL,4.0,SI2,F,EX,VG,VG,N,13.2,8.78,5.34,60768.12
211101-94,OVAL,3.7,SI2,J,EX,EX,EX,N,11.79,8.79,5.5,41085.99
211101-42,OVAL,3.7,SI2,G,VG,EX,EX,N,11.5,8.65,5.49,57498.09
201166-200,OVAL,3.69,SI2,J,EX,EX,VG,N,12.43,8.62,5.31,40908.44
210104-133,OVAL,3.62,SI2,D,EX,EX,EX,N,13.18,8.47,5.17,58721.83
210408-109,OVAL,3.51,SI2,I,EX,EX,EX,N,11.75,8.76,5.45,49596.35
211142-189,OVAL,3.51,SI2,H,EX,EX,EX,N,12.31,8.5,5.2,55114.43
210004-26,OVAL,3.51,SI2,H,EX,EX,EX,N,12.16,8.69,5.15,35983.13
210603-231,OVAL,3.5,VS2,K,GD,EX,VG,M,11.47,7.99,5.12,29652.4
211016-665,OVAL,3.5,SI2,J,EX,EX,VG,N,11.56,8.59,5.4,39034.32
210589-379,OVAL,3.5,SI1,J,EX,EX,VG,M,12.97,8.16,5.02,42906.55
200677-78,OVAL,3.5,SI2,H,EX,EX,EX,N,11.51,8.6,5.38,34184.09
210144-18,OVAL,3.5,SI2,F,EX,EX,EX,SL,11.66,8.56,5.31,31859.88
210293-88,OVAL,3.4,SI2,L,EX,EX,EX,N,12.72,8.18,5.0,26625.14
210143-19,OVAL,3.29,SI2,E,VG,VG,VG,SL,12.49,8.32,4.96,23679.82
210582-21,OVAL,3.21,VS2,E,EX,EX,EX,ST,12.17,8.12,4.98,59670.09
211202-38,OVAL,3.2,VVS2,M,VG,EX,EX,F,11.3,8.5,5.08,21579.42
211145-55,OVAL,3.2,SI2,L,EX,EX,EX,N,12.67,8.06,4.91,20280.75
210421-59,OVAL,3.2,VS2,I,EX,EX,EX,N,11.44,8.45,5.07,47297.7
211033-34,OVAL,3.2,SI2,H,EX,EX,VG,N,11.51,8.29,5.15,43163.33
210583-39,OVAL,3.2,SI1,H,VG,EX,EX,N,11.11,8.3,5.26,55121.16
210583-53,OVAL,3.2,VS1,H,EX,EX,VG,N,12.4,7.81,4.81,63965.99
201161-72,OVAL,3.19,SI2,G,EX,EX,VG,M,11.35,8.35,5.2,33859.16
210398-8,OVAL,3.18,VS1,H,EX,EX,VG,F,12.36,7.76,4.78,63577.08
210293-90,OVAL,3.09,SI2,J,EX,EX,EX,N,11.44,8.24,5.21,33248.83
210419-124,OVAL,3.08,SI1,G,EX,EX,EX,F,12.19,8.13,4.82,57439.15
210526-37,OVAL,3.05,VS1,J,EX,EX,EX,ST,11.08,8.17,4.92,31098.54
211202-57,OVAL,3.01,SI1,D,EX,EX,EX,ST,12.08,8.0,4.87,61082.46
211202-31,OVAL,3.01,VVS2,M,EX,EX,EX,N,11.56,7.93,4.85,20166.87
211079-27,OVAL,3.01,SI1,K,EX,EX,EX,F,12.0,7.95,4.91,26746.08
210520-21,OVAL,3.01,VS1,K,VG,EX,EX,M,10.58,7.96,5.08,25617.52
210625-7,OVAL,3.01,SI2,J,EX,EX,EX,N,11.26,8.24,5.11,32632.75
